Incident Number,Day,Month,Hour,Lat,Long
16-0039663,21,Tuesday,June,,
16-0039664,21,Tuesday,June,,
16-0039665,21,Tuesday,June,,
16-0039670,21,Tuesday,June,,
16-0039672,21,Tuesday,June,,
16-0039673,22,Tuesday,June,,
16-0039676,22,Tuesday,June,,
16-0039680,22,Tuesday,June,,
16-0039683,23,Tuesday,June,,
16-0039685,23,Tuesday,June,,
16-0039687,23,Tuesday,June,,
16-0039690,0,Wednesday,June,,
16-0039691,0,Wednesday,June,,
16-0039692,0,Wednesday,June,,
16-0039693,0,Wednesday,June,,
16-0039695,1,Wednesday,June,,
16-0039697,1,Wednesday,June,,
16-0039700,1,Wednesday,June,,
16-0039701,1,Wednesday,June,,
16-0039702,2,Wednesday,June,,
16-0039703,2,Wednesday,June,,
16-0039705,2,Wednesday,June,,
16-0039712,4,Wednesday,June,,
16-0039713,4,Wednesday,June,,
16-0039716,5,Wednesday,June,,
16-0039718,6,Wednesday,June,,
16-0039721,6,Wednesday,June,,
16-0039722,7,Wednesday,June,,
16-0039723,7,Wednesday,June,,
16-0039724,7,Wednesday,June,,
16-0039725,7,Wednesday,June,,
16-0039727,8,Wednesday,June,,
16-0039728,8,Wednesday,June,,
16-0039729,8,Wednesday,June,,
16-0039730,8,Wednesday,June,,
16-0039731,8,Wednesday,June,,
16-0039732,8,Wednesday,June,,
16-0039733,8,Wednesday,June,,
16-0039734,8,Wednesday,June,,
16-0039736,8,Wednesday,June,,
16-0039738,8,Wednesday,June,,
16-0039739,9,Wednesday,June,,
16-0039740,9,Wednesday,June,,
16-0039743,9,Wednesday,June,,
16-0039744,9,Wednesday,June,,
16-0039745,9,Wednesday,June,,
16-0039748,9,Wednesday,June,,
16-0039749,9,Wednesday,June,,
16-0039750,9,Wednesday,June,,
16-0039751,9,Wednesday,June,,
16-0039753,9,Wednesday,June,,
16-0039755,10,Wednesday,June,,
16-0039759,10,Wednesday,June,,
16-0039760,10,Wednesday,June,,
16-0039762,10,Wednesday,June,,
16-0039763,10,Wednesday,June,,
16-0039764,10,Wednesday,June,,
16-0039765,10,Wednesday,June,,
16-0039766,10,Wednesday,June,,
16-0039767,10,Wednesday,June,,
16-0039768,10,Wednesday,June,,
16-0039769,10,Wednesday,June,,
16-0039770,11,Wednesday,June,,
16-0039774,11,Wednesday,June,,
16-0039777,11,Wednesday,June,,
16-0039778,11,Wednesday,June,,
16-0039779,11,Wednesday,June,,
16-0039781,11,Wednesday,June,,
16-0039782,11,Wednesday,June,,
16-0039783,11,Wednesday,June,,
16-0039785,11,Wednesday,June,,
16-0039786,11,Wednesday,June,,
16-0039787,11,Wednesday,June,,
16-0039790,11,Wednesday,June,,
16-0039791,11,Wednesday,June,,
16-0039793,11,Wednesday,June,,
16-0039794,11,Wednesday,June,,
16-0039795,11,Wednesday,June,,
16-0039799,12,Wednesday,June,,
16-0039800,12,Wednesday,June,,
16-0039803,12,Wednesday,June,,
16-0039804,12,Wednesday,June,,
16-0039808,12,Wednesday,June,,
16-0039811,12,Wednesday,June,,
16-0039813,12,Wednesday,June,,
16-0039814,12,Wednesday,June,,
16-0039816,13,Wednesday,June,,
16-0039817,13,Wednesday,June,,
16-0039820,13,Wednesday,June,,
16-0039821,13,Wednesday,June,,
16-0039824,13,Wednesday,June,,
16-0039825,13,Wednesday,June,,
16-0039826,13,Wednesday,June,,
16-0039827,13,Wednesday,June,,
16-0039830,13,Wednesday,June,,
16-0039831,13,Wednesday,June,,
16-0039833,13,Wednesday,June,,
16-0039834,13,Wednesday,June,,
16-0039835,14,Wednesday,June,,
16-0039836,14,Wednesday,June,,
16-0039838,14,Wednesday,June,,
16-0039839,14,Wednesday,June,,
16-0039840,14,Wednesday,June,,
16-0039842,14,Wednesday,June,,
16-0039843,14,Wednesday,June,,
16-0039844,14,Wednesday,June,,
16-0039848,14,Wednesday,June,,
16-0039849,14,Wednesday,June,,
16-0039850,14,Wednesday,June,,
16-0039851,14,Wednesday,June,,
16-0039854,15,Wednesday,June,,
16-0039855,15,Wednesday,June,,
16-0039856,15,Wednesday,June,,
16-0039857,15,Wednesday,June,,
16-0039859,15,Wednesday,June,,
16-0039860,15,Wednesday,June,,
16-0039862,15,Wednesday,June,,
16-0039863,15,Wednesday,June,,
16-0039864,15,Wednesday,June,,
16-0039866,15,Wednesday,June,,
16-0039867,15,Wednesday,June,,
16-0039868,15,Wednesday,June,,
16-0039870,16,Wednesday,June,,
16-0039874,16,Wednesday,June,,
16-0039877,16,Wednesday,June,,
16-0039884,17,Wednesday,June,,
16-0039885,17,Wednesday,June,,
16-0039887,17,Wednesday,June,,
16-0039888,17,Wednesday,June,,
16-0039894,17,Wednesday,June,,
16-0039902,18,Wednesday,June,,
16-0039903,18,Wednesday,June,,
16-0039904,18,Wednesday,June,,
16-0039905,19,Wednesday,June,,
16-0039908,19,Wednesday,June,,
16-0039911,19,Wednesday,June,,
16-0039913,19,Wednesday,June,,
16-0039914,19,Wednesday,June,,
16-0039915,19,Wednesday,June,,
16-0039916,19,Wednesday,June,,
16-0039919,20,Wednesday,June,,
16-0039922,20,Wednesday,June,,
16-0039923,20,Wednesday,June,,
16-0039924,20,Wednesday,June,,
16-0039926,20,Wednesday,June,,
16-0039928,20,Wednesday,June,,
16-0039929,21,Wednesday,June,,
16-0039930,21,Wednesday,June,,
16-0039933,21,Wednesday,June,,
16-0039934,21,Wednesday,June,,
16-0039936,21,Wednesday,June,,
16-0039937,21,Wednesday,June,,
16-0039940,22,Wednesday,June,,
16-0039941,22,Wednesday,June,,
16-0039942,22,Wednesday,June,,
16-0039944,22,Wednesday,June,,
16-0039945,22,Wednesday,June,,
16-0039946,22,Wednesday,June,,
16-0039947,22,Wednesday,June,,
16-0039948,22,Wednesday,June,,
16-0039949,22,Wednesday,June,,
16-0039950,22,Wednesday,June,,
16-0039953,22,Wednesday,June,,
16-0039954,22,Wednesday,June,,
16-0039957,22,Wednesday,June,,
16-0039958,22,Wednesday,June,,
16-0039960,23,Wednesday,June,,
16-0039961,23,Wednesday,June,,
16-0039963,23,Wednesday,June,,
16-0039964,0,Thursday,June,,
16-0039965,0,Thursday,June,,
16-0039967,0,Thursday,June,,
16-0039968,0,Thursday,June,,
16-0039969,1,Thursday,June,,
16-0039970,1,Thursday,June,,
16-0039971,1,Thursday,June,,
16-0039974,1,Thursday,June,,
16-0039977,1,Thursday,June,,
16-0039978,1,Thursday,June,,
16-0039979,1,Thursday,June,,
16-0039982,2,Thursday,June,,
16-0039983,2,Thursday,June,,
16-0039984,3,Thursday,June,,
16-0039985,3,Thursday,June,,
16-0039988,4,Thursday,June,,
16-0039989,4,Thursday,June,,
16-0039990,5,Thursday,June,,
16-0039992,5,Thursday,June,,
16-0039995,6,Thursday,June,,
16-0039996,6,Thursday,June,,
16-0040002,7,Thursday,June,,
16-0040003,7,Thursday,June,,
16-0040006,7,Thursday,June,,
16-0040007,7,Thursday,June,,
16-0040008,7,Thursday,June,,
16-0040010,7,Thursday,June,,
16-0040015,8,Thursday,June,,
16-0040016,8,Thursday,June,,
16-0040018,8,Thursday,June,,
16-0040020,8,Thursday,June,,
16-0040021,8,Thursday,June,,
16-0040023,8,Thursday,June,,
16-0040025,8,Thursday,June,,
16-0040027,8,Thursday,June,,
16-0040031,9,Thursday,June,,
16-0040032,9,Thursday,June,,
16-0040036,9,Thursday,June,,
16-0040038,9,Thursday,June,,
16-0040039,10,Thursday,June,,
16-0040046,10,Thursday,June,,
16-0040047,10,Thursday,June,,
16-0040050,10,Thursday,June,,
16-0040054,10,Thursday,June,,
16-0040055,10,Thursday,June,,
16-0040059,11,Thursday,June,,
16-0040060,11,Thursday,June,,
16-0040061,11,Thursday,June,,
16-0040068,11,Thursday,June,,
16-0040071,12,Thursday,June,,
16-0040073,12,Thursday,June,,
16-0040074,12,Thursday,June,,
16-0040075,12,Thursday,June,,
16-0040076,13,Thursday,June,,
16-0040078,13,Thursday,June,,
16-0040082,13,Thursday,June,,
16-0040083,13,Thursday,June,,
16-0040085,13,Thursday,June,,
16-0040087,13,Thursday,June,,
16-0040088,13,Thursday,June,,
16-0040090,13,Thursday,June,,
16-0040091,13,Thursday,June,,
16-0040092,13,Thursday,June,,
16-0040094,14,Thursday,June,,
16-0040095,14,Thursday,June,,
16-0040096,14,Thursday,June,,
16-0040098,14,Thursday,June,,
16-0040099,14,Thursday,June,,
16-0040100,14,Thursday,June,,
16-0040101,14,Thursday,June,,
16-0040102,14,Thursday,June,,
16-0040103,14,Thursday,June,,
16-0040104,14,Thursday,June,,
16-0040107,14,Thursday,June,,
16-0040111,14,Thursday,June,,
16-0040112,14,Thursday,June,,
16-0040115,15,Thursday,June,,
16-0040119,15,Thursday,June,,
16-0040120,15,Thursday,June,,
16-0040121,15,Thursday,June,,
16-0040122,15,Thursday,June,,
16-0040126,16,Thursday,June,,
16-0040127,16,Thursday,June,,
16-0040129,16,Thursday,June,,
16-0040131,16,Thursday,June,,
16-0040132,16,Thursday,June,,
16-0040134,16,Thursday,June,,
16-0040135,16,Thursday,June,,
16-0040137,16,Thursday,June,,
16-0040138,16,Thursday,June,,
16-0040139,16,Thursday,June,,
16-0040140,16,Thursday,June,,
16-0040145,16,Thursday,June,,
16-0040147,17,Thursday,June,,
16-0040149,17,Thursday,June,,
16-0040150,17,Thursday,June,,
16-0040151,17,Thursday,June,,
16-0040152,17,Thursday,June,,
16-0040155,17,Thursday,June,,
16-0040156,17,Thursday,June,,
16-0040157,17,Thursday,June,,
16-0040164,18,Thursday,June,,
16-0040166,18,Thursday,June,,
16-0040167,18,Thursday,June,,
16-0040168,18,Thursday,June,,
16-0040169,18,Thursday,June,,
16-0040172,18,Thursday,June,,
16-0040173,18,Thursday,June,,
16-0040174,18,Thursday,June,,
16-0040177,19,Thursday,June,,
16-0040182,19,Thursday,June,,
16-0040183,20,Thursday,June,,
16-0040191,20,Thursday,June,,
16-0040194,20,Thursday,June,,
16-0040195,20,Thursday,June,,
16-0040197,21,Thursday,June,,
16-0040198,21,Thursday,June,,
16-0040199,21,Thursday,June,,
16-0040204,21,Thursday,June,,
16-0040205,21,Thursday,June,,
16-0040206,22,Thursday,June,,
16-0040208,22,Thursday,June,,
16-0040209,22,Thursday,June,,
16-0040210,22,Thursday,June,,
16-0040212,22,Thursday,June,,
16-0040213,23,Thursday,June,,
16-0040214,23,Thursday,June,,
16-0040215,23,Thursday,June,,
16-0040216,23,Thursday,June,,
16-0040217,23,Thursday,June,,
16-0040218,23,Thursday,June,,
16-0040221,23,Thursday,June,,
16-0040222,23,Thursday,June,,
16-0040223,23,Thursday,June,,
16-0040225,0,Friday,June,,
16-0040226,0,Friday,June,,
16-0040227,0,Friday,June,,
16-0040229,0,Friday,June,,
16-0040230,0,Friday,June,,
16-0040231,0,Friday,June,,
16-0040234,0,Friday,June,,
16-0040236,1,Friday,June,,
16-0040237,1,Friday,June,,
16-0040240,1,Friday,June,,
16-0040243,1,Friday,June,,
16-0040244,1,Friday,June,,
16-0040245,1,Friday,June,,
16-0040246,2,Friday,June,,
16-0040249,2,Friday,June,,
16-0040253,3,Friday,June,,
16-0040257,3,Friday,June,,
16-0040258,3,Friday,June,,
16-0040260,3,Friday,June,,
16-0040261,4,Friday,June,,
16-0040262,4,Friday,June,,
16-0040263,4,Friday,June,,
16-0040266,4,Friday,June,,
16-0040267,4,Friday,June,,
16-0040268,4,Friday,June,,
16-0040270,5,Friday,June,,
16-0040272,5,Friday,June,,
16-0040273,5,Friday,June,,
16-0040274,5,Friday,June,,
16-0040275,5,Friday,June,,
16-0040276,5,Friday,June,,
16-0040277,5,Friday,June,,
16-0040279,6,Friday,June,,
16-0040280,6,Friday,June,,
16-0040281,6,Friday,June,,
16-0040283,7,Friday,June,,
16-0040284,7,Friday,June,,
16-0040285,7,Friday,June,,
16-0040287,8,Friday,June,,
16-0040288,8,Friday,June,,
16-0040289,8,Friday,June,,
16-0040290,8,Friday,June,,
16-0040293,9,Friday,June,,
16-0040294,9,Friday,June,,
16-0040296,9,Friday,June,,
16-0040297,9,Friday,June,,
16-0040298,9,Friday,June,,
16-0040300,9,Friday,June,,
16-0040301,9,Friday,June,,
16-0040303,10,Friday,June,,
16-0040304,10,Friday,June,,
16-0040306,10,Friday,June,,
16-0040307,10,Friday,June,,
16-0040310,11,Friday,June,,
16-0040311,11,Friday,June,,
16-0040312,11,Friday,June,,
16-0040315,11,Friday,June,,
16-0040316,11,Friday,June,,
16-0040317,11,Friday,June,,
16-0040318,11,Friday,June,,
16-0040320,11,Friday,June,,
16-0040321,11,Friday,June,,
16-0040322,11,Friday,June,,
16-0040323,11,Friday,June,,
16-0040324,11,Friday,June,,
16-0040326,12,Friday,June,,
16-0040328,12,Friday,June,,
16-0040330,12,Friday,June,,
16-0040331,12,Friday,June,,
16-0040333,12,Friday,June,,
16-0040334,12,Friday,June,,
16-0040335,12,Friday,June,,
16-0040336,12,Friday,June,,
16-0040337,12,Friday,June,,
16-0040338,12,Friday,June,,
16-0040339,12,Friday,June,,
16-0040340,12,Friday,June,,
16-0040341,12,Friday,June,,
16-0040348,13,Friday,June,,
16-0040353,13,Friday,June,,
16-0040356,13,Friday,June,,
16-0040361,14,Friday,June,,
16-0040362,14,Friday,June,,
16-0040363,14,Friday,June,,
16-0040364,14,Friday,June,,
16-0040365,14,Friday,June,,
16-0040366,14,Friday,June,,
16-0040367,14,Friday,June,,
16-0040370,14,Friday,June,,
16-0040371,14,Friday,June,,
16-0040372,14,Friday,June,,
16-0040373,14,Friday,June,,
16-0040374,14,Friday,June,,
16-0040376,15,Friday,June,,
16-0040377,15,Friday,June,,
16-0040383,15,Friday,June,,
16-0040384,15,Friday,June,,
16-0040385,15,Friday,June,,
16-0040388,15,Friday,June,,
16-0040390,15,Friday,June,,
16-0040395,15,Friday,June,,
16-0040396,16,Friday,June,,
16-0040397,16,Friday,June,,
16-0040398,16,Friday,June,,
16-0040400,16,Friday,June,,
16-0040402,16,Friday,June,,
16-0040404,16,Friday,June,,
16-0040405,16,Friday,June,,
16-0040406,16,Friday,June,,
16-0040408,16,Friday,June,,
16-0040409,17,Friday,June,,
16-0040410,17,Friday,June,,
16-0040411,17,Friday,June,,
16-0040412,17,Friday,June,,
16-0040415,17,Friday,June,,
16-0040422,18,Friday,June,,
16-0040423,18,Friday,June,,
16-0040425,18,Friday,June,,
16-0040426,18,Friday,June,,
16-0040428,19,Friday,June,,
16-0040431,19,Friday,June,,
16-0040432,19,Friday,June,,
16-0040434,19,Friday,June,,
16-0040436,19,Friday,June,,
16-0040438,19,Friday,June,,
16-0040441,19,Friday,June,,
16-0040442,20,Friday,June,,
16-0040443,20,Friday,June,,
16-0040444,20,Friday,June,,
16-0040445,20,Friday,June,,
16-0040446,20,Friday,June,,
16-0040449,20,Friday,June,,
16-0040451,20,Friday,June,,
16-0040452,20,Friday,June,,
16-0040454,21,Friday,June,,
16-0040458,21,Friday,June,,
16-0040459,21,Friday,June,,
16-0040461,21,Friday,June,,
16-0040462,22,Friday,June,,
16-0040467,22,Friday,June,,
16-0040468,22,Friday,June,,
16-0040469,22,Friday,June,,
16-0040471,23,Friday,June,,
16-0040472,23,Friday,June,,
16-0040474,23,Friday,June,,
16-0040476,23,Friday,June,,
16-0040478,0,Saturday,June,,
16-0040480,0,Saturday,June,,
16-0040481,0,Saturday,June,,
16-0040482,0,Saturday,June,,
16-0040483,0,Saturday,June,,
16-0040484,0,Saturday,June,,
16-0040487,1,Saturday,June,,
16-0040488,1,Saturday,June,,
16-0040491,2,Saturday,June,,
16-0040495,3,Saturday,June,,
16-0040497,3,Saturday,June,,
16-0040498,3,Saturday,June,,
16-0040502,4,Saturday,June,,
16-0040504,4,Saturday,June,,
16-0040508,5,Saturday,June,,
16-0040509,5,Saturday,June,,
16-0040511,6,Saturday,June,,
16-0040512,6,Saturday,June,,
16-0040513,7,Saturday,June,,
16-0040515,7,Saturday,June,,
16-0040516,7,Saturday,June,,
16-0040517,7,Saturday,June,,
16-0040519,7,Saturday,June,,
16-0040520,7,Saturday,June,,
16-0040521,7,Saturday,June,,
16-0040522,7,Saturday,June,,
16-0040525,7,Saturday,June,,
16-0040526,8,Saturday,June,,
16-0040529,8,Saturday,June,,
16-0040531,8,Saturday,June,,
16-0040533,8,Saturday,June,,
16-0040535,9,Saturday,June,,
16-0040538,9,Saturday,June,,
16-0040539,9,Saturday,June,,
16-0040542,9,Saturday,June,,
16-0040543,9,Saturday,June,,
16-0040544,9,Saturday,June,,
16-0040545,9,Saturday,June,,
16-0040546,9,Saturday,June,,
16-0040547,9,Saturday,June,,
16-0040548,9,Saturday,June,,
16-0040549,9,Saturday,June,,
16-0040551,10,Saturday,June,,
16-0040552,10,Saturday,June,,
16-0040553,10,Saturday,June,,
16-0040554,10,Saturday,June,,
16-0040555,10,Saturday,June,,
16-0040556,10,Saturday,June,,
16-0040557,10,Saturday,June,,
16-0040559,10,Saturday,June,,
16-0040560,10,Saturday,June,,
16-0040562,10,Saturday,June,,
16-0040563,10,Saturday,June,,
16-0040565,10,Saturday,June,,
16-0040566,10,Saturday,June,,
16-0040568,10,Saturday,June,,
16-0040570,10,Saturday,June,,
16-0040571,10,Saturday,June,,
16-0040572,10,Saturday,June,,
16-0040576,11,Saturday,June,,
16-0040577,11,Saturday,June,,
16-0040578,11,Saturday,June,,
16-0040579,11,Saturday,June,,
16-0040581,11,Saturday,June,,
16-0040582,11,Saturday,June,,
16-0040583,11,Saturday,June,,
16-0040584,11,Saturday,June,,
16-0040586,12,Saturday,June,,
16-0040588,12,Saturday,June,,
16-0040589,12,Saturday,June,,
16-0040594,12,Saturday,June,,
16-0040595,13,Saturday,June,,
16-0040596,13,Saturday,June,,
16-0040599,13,Saturday,June,,
16-0040600,13,Saturday,June,,
16-0040603,13,Saturday,June,,
16-0040604,13,Saturday,June,,
16-0040606,13,Saturday,June,,
16-0040609,14,Saturday,June,,
16-0040610,14,Saturday,June,,
16-0040613,14,Saturday,June,,
16-0040614,14,Saturday,June,,
16-0040615,14,Saturday,June,,
16-0040616,14,Saturday,June,,
16-0040620,15,Saturday,June,,
16-0040622,15,Saturday,June,,
16-0040623,15,Saturday,June,,
16-0040625,15,Saturday,June,,
16-0040628,16,Saturday,June,,
16-0040632,16,Saturday,June,,
16-0040634,16,Saturday,June,,
16-0040635,17,Saturday,June,,
16-0040637,17,Saturday,June,,
16-0040639,17,Saturday,June,,
16-0040640,17,Saturday,June,,
16-0040641,17,Saturday,June,,
16-0040642,17,Saturday,June,,
16-0040645,17,Saturday,June,,
16-0040646,17,Saturday,June,,
16-0040647,17,Saturday,June,,
16-0040648,17,Saturday,June,,
16-0040651,18,Saturday,June,,
16-0040652,18,Saturday,June,,
16-0040653,18,Saturday,June,,
16-0040655,18,Saturday,June,,
16-0040656,18,Saturday,June,,
16-0040657,18,Saturday,June,,
16-0040659,18,Saturday,June,,
16-0040662,18,Saturday,June,,
16-0040663,18,Saturday,June,,
16-0040664,18,Saturday,June,,
16-0040669,19,Saturday,June,,
16-0040671,19,Saturday,June,,
16-0040672,19,Saturday,June,,
16-0040675,19,Saturday,June,,
16-0040677,19,Saturday,June,,
16-0040678,19,Saturday,June,,
16-0040679,20,Saturday,June,,
16-0040680,20,Saturday,June,,
16-0040682,20,Saturday,June,,
16-0040684,20,Saturday,June,,
16-0040685,20,Saturday,June,,
16-0040686,20,Saturday,June,,
16-0040689,21,Saturday,June,,
16-0040690,21,Saturday,June,,
16-0040691,21,Saturday,June,,
16-0040692,21,Saturday,June,,
16-0040693,21,Saturday,June,,
16-0040696,21,Saturday,June,,
16-0040698,22,Saturday,June,,
16-0040699,22,Saturday,June,,
16-0040701,22,Saturday,June,,
16-0040704,23,Saturday,June,,
16-0040706,23,Saturday,June,,
16-0040709,23,Saturday,June,,
16-0040710,23,Saturday,June,,
16-0040712,23,Saturday,June,,
16-0040715,23,Saturday,June,,
16-0040716,0,Sunday,June,,
16-0040719,0,Sunday,June,,
16-0040724,0,Sunday,June,,
16-0040725,1,Sunday,June,,
16-0040726,1,Sunday,June,,
16-0040730,2,Sunday,June,,
16-0040731,2,Sunday,June,,
16-0040736,3,Sunday,June,,
16-0040737,4,Sunday,June,,
16-0040738,4,Sunday,June,,
16-0040739,5,Sunday,June,,
16-0040741,6,Sunday,June,,
16-0040743,6,Sunday,June,,
16-0040747,6,Sunday,June,,
16-0040749,7,Sunday,June,,
16-0040750,7,Sunday,June,,
16-0040752,7,Sunday,June,,
16-0040755,7,Sunday,June,,
16-0040757,7,Sunday,June,,
16-0040759,7,Sunday,June,,
16-0040760,8,Sunday,June,,
16-0040762,8,Sunday,June,,
16-0040763,8,Sunday,June,,
16-0040765,8,Sunday,June,,
16-0040766,8,Sunday,June,,
16-0040770,8,Sunday,June,,
16-0040772,8,Sunday,June,,
16-0040776,9,Sunday,June,,
16-0040777,9,Sunday,June,,
16-0040778,9,Sunday,June,,
16-0040779,9,Sunday,June,,
16-0040780,9,Sunday,June,,
16-0040782,9,Sunday,June,,
16-0040783,10,Sunday,June,,
16-0040784,10,Sunday,June,,
16-0040785,10,Sunday,June,,
16-0040786,10,Sunday,June,,
16-0040787,10,Sunday,June,,
16-0040788,10,Sunday,June,,
16-0040790,10,Sunday,June,,
16-0040792,10,Sunday,June,,
16-0040793,10,Sunday,June,,
16-0040796,10,Sunday,June,,
16-0040798,10,Sunday,June,,
16-0040799,10,Sunday,June,,
16-0040801,10,Sunday,June,,
16-0040802,10,Sunday,June,,
16-0040804,11,Sunday,June,,
16-0040805,11,Sunday,June,,
16-0040808,11,Sunday,June,,
16-0040809,11,Sunday,June,,
16-0040811,11,Sunday,June,,
16-0040812,11,Sunday,June,,
16-0040813,11,Sunday,June,,
16-0040815,11,Sunday,June,,
16-0040816,11,Sunday,June,,
16-0040817,11,Sunday,June,,
16-0040820,12,Sunday,June,,
16-0040822,12,Sunday,June,,
16-0040824,12,Sunday,June,,
16-0040827,12,Sunday,June,,
16-0040828,12,Sunday,June,,
16-0040829,12,Sunday,June,,
16-0040830,12,Sunday,June,,
16-0040831,12,Sunday,June,,
16-0040832,12,Sunday,June,,
16-0040834,12,Sunday,June,,
16-0040836,12,Sunday,June,,
16-0040837,13,Sunday,June,,
16-0040838,13,Sunday,June,,
16-0040839,13,Sunday,June,,
16-0040840,13,Sunday,June,,
16-0040841,13,Sunday,June,,
16-0040842,13,Sunday,June,,
16-0040843,13,Sunday,June,,
16-0040845,13,Sunday,June,,
16-0040847,13,Sunday,June,,
16-0040850,13,Sunday,June,,
16-0040851,13,Sunday,June,,
16-0040853,14,Sunday,June,,
16-0040854,14,Sunday,June,,
16-0040855,14,Sunday,June,,
16-0040856,14,Sunday,June,,
16-0040860,14,Sunday,June,,
16-0040861,14,Sunday,June,,
16-0040862,15,Sunday,June,,
16-0040863,15,Sunday,June,,
16-0040864,15,Sunday,June,,
16-0040866,15,Sunday,June,,
16-0040868,15,Sunday,June,,
16-0040869,16,Sunday,June,,
16-0040878,16,Sunday,June,,
