Incident Number,Day,Month,Hour,Lat,Long
16-0012320,14,Tuesday,February,42.3526849,-71.0612504497646
16-0012323,15,Tuesday,February,,
16-0012327,15,Tuesday,February,42.3706723,-71.0203909
16-0012332,16,Tuesday,February,42.287395,-71.121696
16-0012333,16,Tuesday,February,42.3587085,-71.067829
16-0012334,16,Tuesday,February,42.3621936,-71.0669926
16-0012336,16,Tuesday,February,,
16-0012337,16,Tuesday,February,42.869767,-76.9872215
16-0012338,16,Tuesday,February,42.332001,-71.1120662
16-0012340,16,Tuesday,February,,
16-0012341,16,Tuesday,February,42.348568,-71.071716
16-0012344,17,Tuesday,February,,
16-0012345,17,Tuesday,February,,
16-0012346,17,Tuesday,February,,
16-0012348,17,Tuesday,February,42.288943,-71.060189
16-0012350,17,Tuesday,February,,
16-0012351,17,Tuesday,February,42.3866011,-71.0066038
16-0012352,17,Tuesday,February,,
16-0012358,17,Tuesday,February,33.1398875,-80.3942635
16-0012359,18,Tuesday,February,42.293171,-71.096321
16-0012360,18,Tuesday,February,42.2498563,-71.1225675
16-0012361,18,Tuesday,February,42.264299,-71.099139
16-0012365,18,Tuesday,February,,
16-0012366,18,Tuesday,February,,
16-0012367,18,Tuesday,February,42.315513,-71.098269
16-0012368,18,Tuesday,February,42.319494,-71.097312
16-0012370,18,Tuesday,February,42.32389,-71.14467
16-0012371,18,Tuesday,February,42.3042649,-71.0744953
16-0012372,18,Tuesday,February,37.9997955,-86.0107981
16-0012374,18,Tuesday,February,42.319494,-71.097312
16-0012375,18,Tuesday,February,,
16-0012377,19,Tuesday,February,42.32687,-71.066803
16-0012378,19,Tuesday,February,42.3582926,-71.0602525
16-0012380,19,Tuesday,February,,
16-0012381,19,Tuesday,February,42.3586119,-71.1580255
16-0012382,19,Tuesday,February,40.881358,-74.6615222
16-0012385,20,Tuesday,February,38.656738,-75.740257
16-0012386,20,Tuesday,February,42.3436979,-71.0973964
16-0012389,20,Tuesday,February,,
16-0012391,20,Tuesday,February,42.29228,-71.069294
16-0012392,20,Tuesday,February,42.3319603,-71.1120478
16-0012393,20,Tuesday,February,,
16-0012401,21,Tuesday,February,42.3440103,-71.0901672
16-0012403,21,Tuesday,February,,
16-0012404,21,Tuesday,February,,
16-0012407,22,Tuesday,February,42.3604823,-71.0595678
16-0012408,22,Tuesday,February,,
16-0012413,23,Tuesday,February,42.3866892,-71.0068424
16-0012415,23,Tuesday,February,42.374057,-71.0373709
16-0012416,23,Tuesday,February,42.287494,-71.0691
16-0012418,23,Tuesday,February,42.312832,-71.064752
16-0012420,23,Tuesday,February,42.322827,-71.10837
16-0012423,0,Wednesday,February,,
16-0012424,0,Wednesday,February,42.389459,-70.996347
16-0012426,1,Wednesday,February,42.315513,-71.098269
16-0012427,1,Wednesday,February,42.3503105,-71.0798846
16-0012428,1,Wednesday,February,39.6682513,-77.7304330536406
16-0012429,1,Wednesday,February,,
16-0012430,1,Wednesday,February,42.323884,-71.092951
16-0012434,4,Wednesday,February,,
16-0012435,5,Wednesday,February,42.347664,-71.0730394
16-0012436,5,Wednesday,February,,
16-0012437,5,Wednesday,February,32.97214,-80.172089
16-0012439,6,Wednesday,February,-34.6141507,-58.5087221
16-0012440,6,Wednesday,February,42.28714715,-71.1307414402994
16-0012441,6,Wednesday,February,42.3264963,-71.0665839
16-0012445,7,Wednesday,February,42.3524225,-71.0670847
16-0012449,7,Wednesday,February,,
16-0012451,7,Wednesday,February,,
16-0012452,7,Wednesday,February,,
16-0012454,8,Wednesday,February,42.3600431,-71.0554328
16-0012455,8,Wednesday,February,14.2797483,120.9732905
16-0012456,8,Wednesday,February,42.324592,-71.08207
16-0012461,8,Wednesday,February,,
16-0012462,8,Wednesday,February,42.3650064,-71.064166
16-0012465,9,Wednesday,February,,
16-0012468,9,Wednesday,February,51.646379,-1.16359730667447
16-0012470,9,Wednesday,February,42.29167,-71.060042
16-0012473,9,Wednesday,February,42.364779,-71.053461
16-0012477,10,Wednesday,February,42.3387682,-71.0747191
16-0012478,10,Wednesday,February,42.3668394,-71.068088
16-0012483,10,Wednesday,February,,
16-0012484,10,Wednesday,February,42.3348211,-71.108654
16-0012485,10,Wednesday,February,37.9997955,-86.0107981
16-0012486,11,Wednesday,February,42.3503105,-71.0798846
16-0012488,11,Wednesday,February,42.290743,-71.085028
16-0012491,11,Wednesday,February,42.555271,-82.913437
16-0012492,11,Wednesday,February,42.3414736,-71.0915100462153
16-0012493,11,Wednesday,February,32.9557278,-80.1703711
16-0012494,11,Wednesday,February,42.3334892,-71.0806353
16-0012496,11,Wednesday,February,,
16-0012497,11,Wednesday,February,,
16-0012498,11,Wednesday,February,,
16-0012501,11,Wednesday,February,53.0674207,-0.1994325
16-0012502,11,Wednesday,February,42.3655104,-71.0301154
16-0012503,11,Wednesday,February,53.0674207,-0.1994325
16-0012508,12,Wednesday,February,,
16-0012511,12,Wednesday,February,,
16-0012512,12,Wednesday,February,42.347664,-71.0730394
16-0012514,13,Wednesday,February,,
16-0012516,13,Wednesday,February,42.3416526,-71.0572844
16-0012517,13,Wednesday,February,42.313129,-71.095359
16-0012519,13,Wednesday,February,,
16-0012521,13,Wednesday,February,,
16-0012522,13,Wednesday,February,42.3604823,-71.0595678
16-0012524,13,Wednesday,February,42.3436979,-71.0973964
16-0012526,14,Wednesday,February,,
16-0012534,14,Wednesday,February,42.346577,-71.064728
16-0012536,15,Wednesday,February,39.5545426,-77.7036034
16-0012537,15,Wednesday,February,42.265122,-71.104611
16-0012540,15,Wednesday,February,42.313129,-71.095359
16-0012541,15,Wednesday,February,-34.6845525,135.830297582874
16-0012542,15,Wednesday,February,42.33481495,-71.0722011122949
16-0012543,15,Wednesday,February,42.347664,-71.0730394
16-0012544,15,Wednesday,February,42.3614326,-71.0567757
16-0012545,15,Wednesday,February,42.3456805,-71.0627115029971
16-0012546,16,Wednesday,February,,
16-0012548,16,Wednesday,February,,
16-0012549,16,Wednesday,February,42.2422289,-71.1425672
16-0012552,16,Wednesday,February,42.285743,-71.071152
16-0012553,16,Wednesday,February,42.3582926,-71.0602525
16-0012554,16,Wednesday,February,42.30453,-71.067633
16-0012555,16,Wednesday,February,42.34317095,-71.0903427949095
16-0012559,17,Wednesday,February,,
16-0012561,17,Wednesday,February,42.285743,-71.071152
16-0012562,17,Wednesday,February,42.3319603,-71.1120478
16-0012563,17,Wednesday,February,,
16-0012564,17,Wednesday,February,42.3374108,-71.0718804
16-0012567,17,Wednesday,February,42.34801925,-71.0412348
16-0012569,17,Wednesday,February,42.3604823,-71.0595678
16-0012571,18,Wednesday,February,42.3604823,-71.0595678
16-0012575,18,Wednesday,February,42.287105,-71.084269
16-0012576,18,Wednesday,February,42.3414187,-71.0790063
16-0012577,18,Wednesday,February,42.35049565,-71.0627902631855
16-0012583,18,Wednesday,February,,
16-0012584,18,Wednesday,February,42.292773,-71.121393
16-0012585,18,Wednesday,February,42.287627,-71.093984
16-0012587,18,Wednesday,February,42.2556688,-71.1434914
16-0012588,19,Wednesday,February,,
16-0012589,19,Wednesday,February,42.3667468,-71.0585145
16-0012592,19,Wednesday,February,42.2967648,-71.1119963
16-0012593,19,Wednesday,February,38.4206777,-76.2460557
16-0012594,20,Wednesday,February,,
16-0012595,20,Wednesday,February,42.3480222,-71.0784264
16-0012596,20,Wednesday,February,42.32934435,-71.0522225840544
16-0012601,20,Wednesday,February,42.3672928,-71.0692326
16-0012602,20,Wednesday,February,33.1398875,-80.3942635
16-0012603,20,Wednesday,February,32.97214,-80.172089
16-0012604,21,Wednesday,February,42.339841,-71.065753
16-0012606,21,Wednesday,February,42.2903553,-71.0738581
16-0012610,21,Wednesday,February,,
16-0012611,21,Wednesday,February,42.317882,-71.081988
16-0012613,21,Wednesday,February,42.302511,-71.068503
16-0012614,21,Wednesday,February,42.319269,-71.067852
16-0012616,22,Wednesday,February,42.3318602,-71.0507707
16-0012617,22,Wednesday,February,42.289209,-71.083456
16-0012618,22,Wednesday,February,42.2977419,-71.0727774
16-0012622,22,Wednesday,February,42.3503105,-71.0798846
16-0012623,22,Wednesday,February,,
16-0012624,23,Wednesday,February,,
16-0012625,23,Wednesday,February,42.3429019,-71.0574784
16-0012628,23,Wednesday,February,42.33568,-71.1060436296658
16-0012633,23,Wednesday,February,,
16-0012634,23,Wednesday,February,42.310015,-71.100574
16-0012635,0,Thursday,February,,
16-0012636,0,Thursday,February,38.8986376,-77.0370687
16-0012637,0,Thursday,February,14.2797483,120.9732905
16-0012638,0,Thursday,February,,
16-0012639,0,Thursday,February,42.3438841,-71.1047193
16-0012640,0,Thursday,February,42.3161426,-71.0631962
16-0012641,0,Thursday,February,,
16-0012642,0,Thursday,February,42.308878,-71.10245
16-0012644,1,Thursday,February,33.1398875,-80.3942635
16-0012645,1,Thursday,February,42.2967648,-71.1119963
16-0012646,1,Thursday,February,,
16-0012647,1,Thursday,February,38.4978987,-76.1852208
16-0012648,1,Thursday,February,42.3115352,-71.1160352
16-0012649,1,Thursday,February,42.3357813,-71.0999755
16-0012650,1,Thursday,February,42.2490483,-71.1405463
16-0012651,2,Thursday,February,42.294289,-71.076274
16-0012652,2,Thursday,February,42.293703,-71.054651
16-0012653,2,Thursday,February,42.279956,-71.088589
16-0012654,2,Thursday,February,42.2750984,-71.1231075
16-0012656,2,Thursday,February,,
16-0012657,2,Thursday,February,42.317882,-71.081988
16-0012659,2,Thursday,February,,
16-0012660,3,Thursday,February,42.33181,-71.104288
16-0012661,3,Thursday,February,42.34855,-71.0755607
16-0012662,3,Thursday,February,42.251688,-71.144065
16-0012663,3,Thursday,February,,
16-0012664,3,Thursday,February,42.28751615,-71.1308061103659
16-0012665,3,Thursday,February,42.3368694,-71.0531441
16-0012666,3,Thursday,February,42.3357813,-71.0999755
16-0012667,3,Thursday,February,,
16-0012668,3,Thursday,February,,
16-0012669,3,Thursday,February,42.319451,-71.09232
16-0012670,3,Thursday,February,42.32002,-71.093039
16-0012671,3,Thursday,February,42.325148,-71.091153
16-0012672,3,Thursday,February,42.3587798,-71.0711332
16-0012673,3,Thursday,February,42.3811073,-71.0284759
16-0012674,3,Thursday,February,,
16-0012675,3,Thursday,February,42.292085,-71.135349
16-0012677,3,Thursday,February,42.321903,-71.097876
16-0012679,3,Thursday,February,,
16-0012680,3,Thursday,February,42.3297206,-71.083286
16-0012681,3,Thursday,February,,
16-0012682,3,Thursday,February,,
16-0012684,4,Thursday,February,42.3397131,-71.0558619
16-0012685,4,Thursday,February,42.292987,-71.081442
16-0012686,4,Thursday,February,,
16-0012688,4,Thursday,February,42.3475844,-71.065728
16-0012689,4,Thursday,February,42.291593,-71.116154
16-0012690,4,Thursday,February,42.2410824,-71.1371734
16-0012691,4,Thursday,February,42.292987,-71.081442
16-0012692,5,Thursday,February,,
16-0012696,5,Thursday,February,44.058806,-72.766269
16-0012697,5,Thursday,February,32.990285,-80.17617
16-0012699,6,Thursday,February,,
16-0012701,6,Thursday,February,,
16-0012702,6,Thursday,February,42.246978,-71.121497
16-0012703,6,Thursday,February,42.355119,-71.0619036
16-0012704,6,Thursday,February,41.5568282,-73.3088922
16-0012707,7,Thursday,February,42.279547,-71.091707
16-0012709,7,Thursday,February,42.3397554,-71.1049218220988
16-0012710,7,Thursday,February,,
16-0012711,7,Thursday,February,42.30810285,-71.11771295
16-0012713,7,Thursday,February,,
16-0012714,7,Thursday,February,37.0348011,-76.4006082
16-0012718,8,Thursday,February,42.3596671,-71.0543974
16-0012722,8,Thursday,February,,
16-0012723,8,Thursday,February,,
16-0012725,8,Thursday,February,42.3523066,-71.0807705
16-0012726,8,Thursday,February,42.3357813,-71.0999755
16-0012727,8,Thursday,February,42.277935,-71.066406
16-0012728,9,Thursday,February,42.344337,-71.088088
16-0012730,9,Thursday,February,37.0348011,-76.4006082
16-0012731,9,Thursday,February,,
16-0012732,9,Thursday,February,,
16-0012733,9,Thursday,February,42.322458,-71.116825
16-0012734,9,Thursday,February,42.3417436,-71.0906399
16-0012735,9,Thursday,February,,
16-0012737,9,Thursday,February,42.26976,-71.17157
16-0012742,10,Thursday,February,42.35714,-71.0579985302296
16-0012743,10,Thursday,February,42.3813322,-71.0265529
16-0012744,10,Thursday,February,48.7391674,1.3825005
16-0012746,10,Thursday,February,,
16-0012747,10,Thursday,February,42.3540492,-71.0540172
16-0012751,10,Thursday,February,,
16-0012753,10,Thursday,February,,
16-0012755,10,Thursday,February,37.9997955,-86.0107981
16-0012757,10,Thursday,February,42.287502,-71.077236
16-0012762,11,Thursday,February,42.279547,-71.091707
16-0012766,11,Thursday,February,42.3534041,-71.0607712
16-0012767,11,Thursday,February,41.397606,-96.209458
16-0012768,11,Thursday,February,42.345772,-71.08839
16-0012769,11,Thursday,February,42.2995927,-71.1017299
16-0012770,11,Thursday,February,42.2750984,-71.1231075
16-0012771,11,Thursday,February,,
16-0012773,11,Thursday,February,42.333125,-71.034338
16-0012775,11,Thursday,February,,
16-0012777,11,Thursday,February,42.337783,-71.1051413
16-0012778,12,Thursday,February,,
16-0012780,12,Thursday,February,30.4794956,-91.0852813
16-0012782,12,Thursday,February,39.5545426,-77.7036034
16-0012783,12,Thursday,February,,
16-0012784,12,Thursday,February,,
16-0012789,13,Thursday,February,,
16-0012791,13,Thursday,February,42.304265,-71.0628283
16-0012792,13,Thursday,February,42.348849,-71.0971315
16-0012794,13,Thursday,February,,
16-0012795,13,Thursday,February,,
16-0012796,13,Thursday,February,,
16-0012798,13,Thursday,February,,
16-0012799,13,Thursday,February,42.289754,-71.084039
16-0012800,13,Thursday,February,42.282611,-71.088485
16-0012801,13,Thursday,February,42.2864361,-71.1324836
16-0012802,13,Thursday,February,,
16-0012805,13,Thursday,February,42.3587085,-71.067829
16-0012806,14,Thursday,February,35.8428441,-87.0325045
16-0012807,14,Thursday,February,,
16-0012810,14,Thursday,February,42.3544689,-71.1348082
16-0012812,14,Thursday,February,42.3414187,-71.0790063
16-0012814,15,Thursday,February,,
16-0012815,15,Thursday,February,,
16-0012817,15,Thursday,February,,
16-0012820,15,Thursday,February,42.3672928,-71.0692326
16-0012821,15,Thursday,February,,
16-0012823,15,Thursday,February,42.3503,-71.042816
16-0012828,15,Thursday,February,42.3604823,-71.0595678
16-0012829,16,Thursday,February,42.243291,-71.13273
16-0012830,16,Thursday,February,42.3582926,-71.0602525
16-0012831,16,Thursday,February,42.3604823,-71.0595678
16-0012834,16,Thursday,February,42.3337105,-71.1651696
16-0012835,16,Thursday,February,42.32934435,-71.0522225840544
16-0012836,16,Thursday,February,,
16-0012837,16,Thursday,February,42.3866011,-71.0066038
16-0012838,16,Thursday,February,,
16-0012839,16,Thursday,February,,
16-0012841,16,Thursday,February,42.3429019,-71.0574784
16-0012843,16,Thursday,February,,
16-0012845,16,Thursday,February,42.313283,-71.065825
16-0012847,17,Thursday,February,,
16-0012849,17,Thursday,February,,
16-0012851,17,Thursday,February,42.35228955,-71.0664316487891
16-0012852,17,Thursday,February,42.360401,-71.0576816290551
16-0012857,18,Thursday,February,,
16-0012858,18,Thursday,February,,
16-0012859,18,Thursday,February,42.270045,-71.099826
16-0012861,18,Thursday,February,,
16-0012863,18,Thursday,February,42.3464814,-71.0814679462404
16-0012865,19,Thursday,February,42.32687,-71.066803
16-0012866,19,Thursday,February,,
16-0012867,19,Thursday,February,42.3440103,-71.0901672
16-0012868,19,Thursday,February,,
16-0012870,20,Thursday,February,,
16-0012871,20,Thursday,February,42.304193,-71.067068
16-0012872,20,Thursday,February,42.320272,-71.091233
16-0012875,20,Thursday,February,42.3523573,-71.0590353
16-0012880,21,Thursday,February,,
16-0012881,22,Thursday,February,42.3636494,-71.0610093
16-0012883,22,Thursday,February,42.3350044,-71.0885753
16-0012892,0,Friday,February,,
16-0012893,1,Friday,February,42.3019908,-71.1151499
16-0012894,1,Friday,February,42.615497,-83.318481
16-0012896,1,Friday,February,42.278946,-71.082187
16-0012898,1,Friday,February,,
16-0012899,2,Friday,February,42.3494692,-71.0690577
16-0012900,2,Friday,February,42.3529947,-71.0646278
16-0012901,2,Friday,February,42.33362075,-71.0726210292434
16-0012902,2,Friday,February,,
16-0012903,3,Friday,February,42.366904,-71.0684657
16-0012904,3,Friday,February,42.364058,-71.056317
16-0012905,4,Friday,February,42.2924953,-71.0936594
16-0012907,4,Friday,February,42.364058,-71.056317
16-0012909,4,Friday,February,42.2713823,-71.0681607
16-0012911,5,Friday,February,42.3500548,-71.0774775
16-0012913,5,Friday,February,,
16-0012915,6,Friday,February,42.3374108,-71.0718804
16-0012916,6,Friday,February,37.0348011,-76.4006082
16-0012917,7,Friday,February,37.119743,-94.86807
16-0012919,7,Friday,February,42.36447415,-71.0681586300013
16-0012920,7,Friday,February,42.2826604,-71.0562273
16-0012921,8,Friday,February,,
16-0012922,8,Friday,February,42.3596671,-71.0543974
16-0012925,8,Friday,February,,
16-0012926,8,Friday,February,,
16-0012928,9,Friday,February,,
16-0012932,9,Friday,February,42.3534041,-71.0607712
16-0012933,9,Friday,February,42.284074,-71.130253
16-0012935,9,Friday,February,42.3640614,-71.0633028
16-0012939,9,Friday,February,42.293656,-71.080828
16-0012943,9,Friday,February,39.5545426,-77.7036034
16-0012944,9,Friday,February,42.3087476,-71.1225277
16-0012948,10,Friday,February,42.2995927,-71.1017299
16-0012949,10,Friday,February,,
16-0012950,10,Friday,February,,
16-0012951,10,Friday,February,,
16-0012952,10,Friday,February,-34.6845525,135.830297582874
16-0012954,10,Friday,February,42.3593398,-71.0535429
16-0012957,10,Friday,February,42.3091071,-71.1209584
16-0012959,10,Friday,February,42.2713823,-71.0681607
16-0012960,10,Friday,February,42.3819451,-71.0179406
16-0012961,10,Friday,February,42.313129,-71.095359
16-0012962,11,Friday,February,42.3732588,-71.0378558
16-0012963,11,Friday,February,,
16-0012964,11,Friday,February,42.284626,-71.090193
16-0012967,11,Friday,February,42.3827085,-71.018466
16-0012969,11,Friday,February,42.3827085,-71.018466
16-0012970,11,Friday,February,42.3480108,-71.0878034
